id_poi;poi;lat;lon;found;distance_m;api_lat;api_lon;image_url;nb_results
3279;Musée de la Forge;49.7400953;0.970715;False;;;;;0
3280;Le Cube Foot Indoor;49.6192273;0.78776099;False;;;;;0
3281;Blockhaus de Sainte-Marguerite-sur-Mer;49.90986;0.94206;False;;;;;0
3282;Gîtes de France® - Le France;49.4866111;0.10186111;True;1.52;49.486605;0.10188;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/ff/60/e0/46/3e7a-4376-a4aa-4dc061625c18/sd.jpg;10
3283;Abri Côtier;49.746183;0.361262;False;;;;;0
3284;Centrale nucléaire de production d'électricité de Penly;49.980265;1.232629;False;;;;;0
3285;Gîtes de France® - Le Vieux Colombier;49.5758388;1.38525833;False;;;;;0
3286;Fête de la Saint Aubin- Foire à tout et Fête foraine;49.688122;0.810179;False;;;;;0
3287;Gare de Maromme;49.48003;1.05034;False;;;;;0
3288;Egg Hôtel - Les Gens de Mer;49.9235319;1.0748233;True;8.7;49.923457995;1.074863199;https://panoramax.openstreetmap.fr/derivates/50/b3/ee/76/39fb-4623-b00e-f7270f83811c/sd.jpg;10
3289;Restaurant de Bolleville;49.5989717;0.56312849;True;2.62;49.59895;0.5631143;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/f5/4b/a3/2c/0405-4c98-9291-f3c32bded741/sd.jpg;10
3290;Atelier « Contes et Légendes d’aujourd’hui »;49.9571779;1.2232686;True;44.95;49.957337;1.222690972;https://panoramax.openstreetmap.fr/derivates/d6/2c/77/77/4863-466f-a75a-6e650e7236d8/sd.jpg;10
3291;Bienvenue chez Mme Françoise Boulahbas;49.5066925;0.1019506;True;0.9;49.506697;0.101961;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/95/de/12/51/b8c1-4bd0-89b3-afaffc9b2cb0/sd.jpg;10
3292;[Marionnettes] Petite galerie du déclin;49.9275109;1.0878759;True;3.94;49.9275339;1.0879178;https://panoramax.openstreetmap.fr/derivates/1f/ee/07/90/9256-4f27-9c33-ef6a8ef1a315/sd.jpg;10
3293;Marche aquatique côtière à Veulettes-sur-Mer;49.853069;0.60137742;True;18.34;49.853222222;0.601472222;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/49/90/8c/ec/43d3-4aea-b4ac-aa52f2967e95/sd.jpg;10
3294;Concert : Requiem de Verdi - L'Ensemble Vocal Renaissance;49.4870268;0.1078838;True;30.17;49.486757;0.107839;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/93/39/62/ae/648f-461f-bcbb-5c72729a952c/sd.jpg;10
3295;Exposition - Albumine et Collodion Rouen en photographie – 1850-1920;49.44437;1.09449;True;4.05;49.444355;1.094438972;https://panoramax.openstreetmap.fr/derivates/5a/bc/88/8c/2b28-4a06-a46a-60549f25c59c/sd.jpg;10
3296;Fabrique des Savoirs;49.2847521;1.00582984;False;;;;;3
3297;La Fêlée Gourmande de Bolbec;49.57316;0.47302;True;1.54;49.573159678;0.4730413;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/97/3c/f0/3d/ea4e-4b46-9c87-8bacf8bb8618/sd.jpg;10
3298;Sortie nature : Les petits baroudeurs - Immesrion nature;49.5037273;0.1220281;True;34.26;49.503428;0.122141;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/3e/24/18/1b/5331-433a-b690-92b91570aebd/sd.jpg;10
3299;Espace Naturel Sensible;49.4464909;1.0976001;True;36.02;49.4463172;1.0980206;https://panoramax.openstreetmap.fr/derivates/12/bb/8c/d8/bbe9-4322-84bd-56a1aa6251b7/sd.jpg;10
3300;L'Archipel des Eaux mêlées;49.4789829;0.870438;True;5.22;49.4790174;0.8704871;https://panoramax.openstreetmap.fr/derivates/58/54/1d/26/5b63-4ad1-9651-c21dc9c40e5d/sd.jpg;10
3301;Etoile de Mer 1 Bis;50.0598798;1.37250919;True;5.72;50.059902;1.372436972;https://panoramax.openstreetmap.fr/derivates/b2/28/ed/0a/f2c1-44a9-918d-7bceb5cbb849/sd.jpg;10
3302;Le P'tit Balconnet;50.05974;1.37808;True;6.16;50.0597939;1.378060022;https://panoramax.openstreetmap.fr/derivates/57/4a/20/b4/3e9a-49cb-a3d4-0618c0582f81/sd.jpg;10
3303;[Bal] Renaissance et Guinguette;49.9061814;1.0940258;False;;;;;0
3304;Marché traditionnel;49.869006;0.713904;True;33.09;49.868728611;0.713736972;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/1f/bb/97/31/fff7-4b7a-a0f3-5cbdda42086a/sd.jpg;10
3305;FRISSONS D’AUTOMNE;49.7549138;0.38107433;True;15.01;49.755048333;0.381091667;https://panoramax.openstreetmap.fr/derivates/e8/87/c2/de/e2b2-4d8a-81b6-6f64d52a53ea/sd.jpg;3
3306;"""Le Clos Fleuri"" la Ferme les Peupliers";49.5403015;1.6427;False;;;;;0
3307;Grange de Bosc Grimont;49.6136;1.05276;False;;;;;0
3308;La Côte du Roule;49.433677;1.160114;False;;;;;10
3309;Centre Aquatique Intercommunal La Piscine;49.754508;0.38709354;False;;;;;2
3310;B&B Rouen Centre Rive Droite;49.4428132;1.0786528;True;2.16;49.4427996;1.0786742;https://panoramax.openstreetmap.fr/derivates/ee/c9/bd/56/9c4f-421a-a500-6a6270bdf00f/sd.jpg;10
3311;Marché traditionnel;49.8127592;0.85020426;True;34.28;49.81252175;0.849899499;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/89/06/74/89/e8ea-455c-80d2-25df54d3b2fc/sd.jpg;10
3312;Jardin Les Hêtres;49.8714773;1.02987859;False;;;;;0
3313;Séance de yoga;49.8633661;0.711919;True;24.45;49.863583333;0.711972222;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/f2/a1/b9/85/be8e-4a47-9f51-6b38f8a47967/sd.jpg;6
3314;Gîtes de France® - Le Verger;49.7703888;0.96088889;False;;;;;0
3315;VTT - Séance multisports;49.8530594;0.6013477;True;20.19;49.853222222;0.601472222;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/49/90/8c/ec/43d3-4aea-b4ac-aa52f2967e95/sd.jpg;10
3316;Le Lihut à VTT;49.67287;1.28297;False;;;;;0
3317;Gîtes de France® - Le Four à Pain;49.5722777;1.10811111;False;;;;;0
3318;Maison Floréal;49.9927016;1.3562956;False;;;;;0
3319;[Atelier] Fabrique ton pain;49.924693;1.0801905;True;23.89;49.924722136;1.08052107;https://panoramax.openstreetmap.fr/derivates/46/cf/c0/83/5040-4abd-92b0-0d59fc40d1aa/sd.jpg;10
3320;alain triballeau;49.796554;1.0460529;False;;;;;0
3321;Visite de la commune de Gaillefontaine;49.6527584;1.6151401;True;18.93;49.6525902;1.6151809;https://panoramax.openstreetmap.fr/derivates/b8/8e/fc/9f/a4ac-44d5-960b-3d722b888fae/sd.jpg;10
3322;Auberge Bout de Bois;49.660526;0.177055;False;;;;;0
3323;Mme ROGER Céline;50.06076;1.36812;True;21.22;50.0605701;1.3681498;https://panoramax.openstreetmap.fr/derivates/cd/40/25/31/683b-4c51-ba72-2aaa1f93c4ab/sd.jpg;10
3324;Les Airelles;49.731929;1.4414266;True;16.44;49.73183475;1.441602856;https://panoramax.openstreetmap.fr/derivates/c5/4b/07/c0/9e57-498b-aa66-f83c53cdf5d7/sd.jpg;10
3325;Marché traditionnel;49.7871911;0.63861211;True;8.82;49.78725;0.638694444;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/29/71/ac/9e/5b3b-4983-a128-add3989938ea/sd.jpg;10
3326;Le Musoir 5;50.060266;1.372516;True;1.96;50.0602516;1.3725319;https://panoramax.openstreetmap.fr/derivates/82/48/70/56/2e78-48da-82c8-103bd297c2ec/sd.jpg;10
3327;Musée Mathon-Durand;49.7311197;1.4391974;True;12.12;49.731010725;1.439193394;https://panoramax.openstreetmap.fr/derivates/6f/94/4f/41/5dfb-470c-9c90-2c0594c1703d/sd.jpg;10
3328;Les Délices de Thomas;49.5726037;0.47309886;True;2.52;49.572623197;0.473081047;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/04/b7/d6/10/75b9-4ebc-abc6-4de8333fbfe9/sd.jpg;10
3329;"Visites commentées ""Mémoires d'Albâtre""";49.854111;0.610423;False;;;;;10
3330;Soirée Happy End;49.48153;1.01431;False;;;;;0
3331;Sortie nature : Sauvages de ma rue;49.5011928;0.1295893;True;39.76;49.50084;0.129679;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/e8/ce/f3/c7/5fe7-4bd7-80dc-7939826400c4/sd.jpg;10
3332;La Coutume;49.54509;0.756149;True;18.0;49.5451057;0.755900722;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/35/6c/30/31/b048-4fa7-8736-3cee3d806049/sd.jpg;10
3333;STAGE de Respiration - tout public;49.535812;1.4606259;False;;;;;0
3334;Bienvenue chez M. Bellet;49.8690822;0.7139105;True;37.65;49.869063;0.714435;https://panoramax.openstreetmap.fr/derivates/4e/00/a7/c3/7c32-4849-9398-075183b8f8f5/sd.jpg;10
3335;Buchy sous les Halles;49.58507;1.35844;False;;;;;0
3336;Domaine de la Garenne;49.6873409;0.47046747;False;;;;;0
3337;La Maison Plûme;49.5130139;0.67464;True;4.55;49.513027661;0.674580714;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/6a/52/f0/0c/c636-4248-96fd-9d2321dace37/sd.jpg;10
3338;Open d'Echecs;49.4839719;1.7199049;False;;;;;0
3339;Vide grenier;49.653321;1.614576;True;33.08;49.6534584;1.6149836;https://panoramax.openstreetmap.fr/derivates/12/78/d1/46/5199-48fb-8187-69a64177a1f8/sd.jpg;10
3340;Gîtes de France® - Le Clos Saint Bernard;49.5731222;0.11423889;False;;;;;0
3341;Plage-Baignade Saint-Pierre-en-Port;49.8084742;0.48676196;False;;;;;5
3342;Cinéma du Casino;49.8698918;0.71628391;False;;;;;0
3343;Gîtes de France® - L'Escarpolette;49.7263;0.56263889;False;;;;;0
3344;RENAULT Bertrand;50.0621248;1.3705271;True;0.98;50.062126599;1.370513606;https://panoramax.openstreetmap.fr/derivates/d0/43/6d/5b/d83c-4056-b54b-c780e84b6075/sd.jpg;10
3345;Domaine de la Renardière - Le pressoir;49.4672702;0.7676458;False;;;;;0
3346;Loto;49.4617184;1.5136289;False;;;;;0
3347;Cidre Nature;49.6883195;0.5648803;True;0.38;49.6883199;0.564885558;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/23/72/48/6a/b9cd-4207-ad3a-755a772e6c5a/sd.jpg;10
3348;Gîtes de France® - La Ferme de William;49.5314166;1.65652778;False;;;;;0
3349;Visite commentée;49.4443489;0.9627592;False;;;;;0
3350;Parc et Verger Les Prés;50.0188842;1.31818585;True;35.48;50.018802522;1.318665858;https://panoramax.openstreetmap.fr/derivates/cd/f6/47/64/af33-4cd1-82a7-06d53e1ab57e/sd.jpg;10
3351;Centre équestre du Caillebourg;49.6463251;0.8813521;False;;;;;0
3352;Vendredis du Patrimoine – La vie quotidienne à Veules les Roses durant l’occupation;49.8739369;0.7968078;True;32.59;49.874229788;0.796824748;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/80/f2/73/ea/ced8-4205-b756-59a4a5f85a2d/sd.jpg;10
3353;Valleuse de Grainval;49.7488551;0.34777917;False;;;;;0
3354;[Forum] Métiers d'Art du Patrimoine;49.9247493;1.0732014;True;20.69;49.9249045;1.073042;https://panoramax.openstreetmap.fr/derivates/b4/8d/eb/d9/43ef-436f-9ff9-438fb2c2e338/sd.jpg;10
3355;Spectacle de Gérémy Crédeville – Enchanteur;49.614949;0.758187;False;;;;;0
3356;Hôtel Le Saint-Christophe;49.6828066;0.20232661;True;12.41;49.682766;0.202166;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/c9/37/74/2d/8a89-49c1-8e8a-3c5c3f537f79/sd.jpg;10
3357;Un Vent de Liberté à cheval;49.7464907;0.96453478;False;;;;;0
3358;L'Effet Mer;49.70867;0.20464;True;3.76;49.70868;0.20469;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/ab/2d/4f/61/46df-4c29-bc28-ccae924a8c97/sd.jpg;10
3359;Quand le lin se fait chapeau - Portes ouvertes;49.6778051;0.9141826;False;;;;;0
3360;18ème édition : Flip Expo;50.0579393;1.385323;False;;;;;10
3361;Parc canadien - Visite du Temple des loups;49.77181;1.18310872;False;;;;;0
3362;Meeting International d'Athlétisme;49.4047281;1.0953575;False;;;;;0
3363;LS Evènement;49.4106411;1.0283348;False;;;;;0
3364;Gîtes de France® - La Buissonnière;49.841635;0.58927;False;;;;;0
3365;Concert – Captain Sparks & Royal Company;49.61436;0.75996;False;;;;;0
3366;Visite guidée « Les métiers de la conservation curative »;49.9571779;1.2232686;True;44.95;49.957337;1.222690972;https://panoramax.openstreetmap.fr/derivates/d6/2c/77/77/4863-466f-a75a-6e650e7236d8/sd.jpg;10
3367;La Valleuse de Bruneval;49.64533;0.16162;True;3.31;49.645327284;0.161665759;https://panoramax.openstreetmap.fr/derivates/6e/11/b4/40/53f1-45eb-9a03-7ebccf9187ee/sd.jpg;10
3368;Happy City;49.4223324;1.1145373;False;;;;;0
3369;Food Truck chez Dave;49.83713;1.07737;False;;;;;0
3370;Côté Sud;49.8633377;0.71198701;True;27.33;49.863583333;0.711972222;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/f2/a1/b9/85/be8e-4a47-9f51-6b38f8a47967/sd.jpg;5
3371;Le Taj Mahal;49.4881592;0.1129021;True;5.11;49.488141;0.112967;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/78/a8/3b/0d/fbc2-4bc2-8308-2fd1fe930420/sd.jpg;10
3372;Randonnée à Serqueux;49.6314152;1.538251;True;44.92;49.6315401;1.5388441;https://panoramax.openstreetmap.fr/derivates/be/a6/83/74/775c-4b40-9253-97d830973822/sd.jpg;10
3373;Soirée jeux de société;49.4856279;1.2135975;False;;;;;0
3374;Maison de santé pluridisciplinaire Tandem Médical;49.4979941;0.1139384;True;8.57;49.498022;0.114049;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/a8/5a/01/de/a9db-4db8-ab5b-49e8de2b6c72/sd.jpg;10
3375;Cap sur Veules-les-Roses en voilier;49.8668596;0.70989056;True;16.52;49.86684239;0.709661604;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/3f/a5/47/a2/f26b-43aa-8632-5e3c34a1fadf/sd.jpg;10
3376;Studio Villa Marguerite;50.05794;1.37914;True;2.8;50.057963972;1.379127972;https://panoramax.openstreetmap.fr/derivates/46/33/66/6d/cb16-455c-a1ee-ffe6c5100f5f/sd.jpg;10
3377;Ceylan;49.4436599;1.1018841;True;10.04;49.4437267;1.1019775;https://panoramax.openstreetmap.fr/derivates/9a/71/d4/a2/2e89-4771-a7e3-842c76475d04/sd.jpg;10
3378;Verger de Beaunay;49.7622373;1.0470199;False;;;;;0
3379;Happy Dock;49.4902806;0.11696478;True;24.86;49.490301;0.116622;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/ce/ee/50/79/4013-4ca7-96d3-00b52a7a424a/sd.jpg;10
3380;La Suite du Hameau;49.59612;1.06461;False;;;;;0
3381;Ferme Pom' des Près;49.7782254;1.1395939;False;;;;;0
3382;Les traversées de l'estuaire de la Seine - Départ du Havre;49.48957;0.09567;False;;;;;0
3383;La Bulle du Val au Cesne;49.58697;0.80602;False;;;;;0
3384;Maison de campagne;49.7544663;0.74706739;False;;;;;0
3385;Le Val Godard;49.555074;0.722477;False;;;;;10
3386;Téléthon - Marche;50.0298066;1.38610588;True;13.14;50.0297425;1.3859513;https://panoramax.openstreetmap.fr/derivates/59/64/9e/5f/0680-4ad7-8d22-8ae5010583fc/sd.jpg;10
3387;Concert : Lennon live - L'hommage;49.500977;0.1435657;True;12.2;49.500868;0.143585;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/d2/84/d0/15/84f7-46d3-9b32-dc098c75adef/sd.jpg;10
3388;Bourse aux plantes à Aumale;49.76947;1.75206;False;;;;;0
3389;La Crevette;50.0325;1.32009;False;;;;;0
3390;Le Chalet;49.895191;0.91433279;False;;;;;0
3391;Visite de la commune du Fossé;49.60979;1.57719;False;;;;;0
3392;Abbaye de Montivilliers;49.5443157;0.19474856;True;8.46;49.544376;0.194677;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/16/82/8c/fa/3940-4290-9fda-c08627e49e9b/sd.jpg;10
3393;Mignonnette;50.0430413;1.33444059;False;;;;;10
3394;Dans le même fleuve;49.52469;0.72148;True;6.32;49.524745631;0.72146195;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/2f/ad/56/d9/241e-4dbb-9512-d6e11c5ec375/sd.jpg;10
3395;Eden Picard - Artisan Pâtissier chocolatier;50.06054;1.36724;True;3.96;50.06052346;1.367289183;https://panoramax.openstreetmap.fr/derivates/eb/5d/04/39/bd2e-4bec-acb7-df928c652324/sd.jpg;10
3396;Randonnée du Patrimoine;49.8438551;0.9688402;False;;;;;0
3397;Gîtes de France® - Le Pressoir;49.6434221;0.1657614;True;1.18;49.643414;0.165772;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/44/1e/fd/00/acc1-4688-b448-2079312d74f9/sd.jpg;10
3398;La Roulotte de la Vallette;49.6719719;0.48581999;False;;;;;0
3399;Chapelle Saint-Julien;49.420838;1.058018;True;23.34;49.4210473;1.0579942;https://panoramax.openstreetmap.fr/derivates/50/04/70/3c/4607-4a61-83bf-67ff43f3825f/sd.jpg;10
3400;Nuit des musées : Visite guidée - La classe, l’œuvre;49.4917758;0.1075554;True;10.72;49.491791;0.107702;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/24/90/9e/21/448f-4129-9d84-2625b648ff4c/sd.jpg;10
3401;Le clos de Varengeville sur Mer;49.90854;0.98219;False;;;;;0
3402;Sortie Nature : Décos de Noël Sauvages;49.6351077;0.8500863;False;;;;;0
3403;Aire de stationnement et de service du Camping Municipal du Parc du Château;50.048349;1.42009057;True;4.81;50.0483915;1.4200781;https://panoramax.openstreetmap.fr/derivates/8b/6f/15/0c/d29c-4545-a145-e9a6c93aa5ed/sd.jpg;10
3404;Randonnée à Cheval (Journée) - Écurie de la Forêt de Lyons;49.44944;1.53153;False;;;;;0
3405;Au Panier de la Ferme;49.45866;1.33167;False;;;;;0
3406;Chez Sophie;49.48152;0.77198;True;6.1;49.481571467;0.771950617;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/ee/a7/d2/48/9554-4d83-99cb-3d38ce48d67e/sd.jpg;10
3407;Gîtes de France® - L'Evasion;50.0345703;1.32446527;False;;;;;7
3408;[Cabaret] Jeudi mystère et médiumnité;49.9213557;1.0799553;False;;;;;10
3409;Le Gîte de la Poterie;50.0122997;1.4474557;False;;;;;0
3410;Cap Marine 4;50.059059;1.38139879;True;11.85;50.05912;1.381534972;https://panoramax.openstreetmap.fr/derivates/db/b4/05/27/9f95-4c94-9972-76857450f8b7/sd.jpg;10
3411;Marché traditionnel;49.8742736;0.79798405;True;0.19;49.874272932;0.797986531;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/ba/b2/fd/a3/8ed5-430f-bb7f-880d7ae52499/sd.jpg;10
3412;The Originals City La Cour Carrée;50.0339125;1.40308549;True;34.79;50.0336608;1.4033748;https://panoramax.openstreetmap.fr/derivates/15/b5/01/e9/4a4a-4a4f-a2f0-056fc6217463/sd.jpg;10
3413;Gîtes de France® - Le Gîte du Burel;49.9321439;1.3648377;False;;;;;0
3414;Balade gourmande, les traditions cauchoises;49.7507617;0.8779966;False;;;;;0
3415;"Gîte ""L'Atelier"" Château de Miromesnil";49.8612398;1.0818569;False;;;;;0
3416;Golf de Jumièges - Le Mesnil;49.413869;0.84543596;False;;;;;0
3417;Narrow House;49.4926952;0.11264615;True;32.66;49.492987;0.112698;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/58/27/79/b9/2dd0-4805-ab6f-6a166a5e38c7/sd.jpg;10
3418;Gîtes de France® - Le Cottage;49.7261778;0.87965238;False;;;;;0
3419;Little Garden;49.5853885;1.3582845;False;;;;;0
3420;Foire aux plantes;49.893603;0.870815;True;49.43;49.893569;0.870127;https://panoramax.openstreetmap.fr/derivates/03/88/f5/c7/d064-4fe5-9f09-1fea0103c990/sd.jpg;8
3421;[Marionnettes & danse] Mɛʁ;49.9243623;1.0704652;True;5.2;49.924342821;1.070531306;https://panoramax.openstreetmap.fr/derivates/22/91/11/8e/c744-4de1-81c4-b3aaabdb1e9c/sd.jpg;10
3422;Symbi0se;49.48307;0.1364;True;6.44;49.483015;0.136372;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/01/12/ff/a7/3bd1-40e8-b7d5-8da400df9524/sd.jpg;10
3423;La Toile de Lin;49.7211026;0.7842404;False;;;;;0
3424;Hôtel de la Seine;49.522408;0.573125;True;40.87;49.522631167;0.573574922;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/b8/0a/d9/29/8ddc-458e-99c6-7dcab24bb71d/sd.jpg;10
3425;La Martinière;49.855981;0.753218;False;;;;;0
3426;Marche aquatique côtière;49.8529614;0.60130195;True;17.42;49.852805556;0.601277778;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/49/00/75/06/880e-4239-b883-f51087ab51e9/sd.jpg;10
3427;Mystère à Clères;49.59786;1.11045;False;;;;;0
3428;La Ferme équestre de Gerval;49.5292104;1.46059539;False;;;;;0
3429;Le Petit Moulin;49.47389;1.34286;False;;;;;0
3430;Camping Les Acacias;49.9950324;1.3340456;True;7.3;49.995098;1.33405;https://panoramax.openstreetmap.fr/derivates/c0/9e/af/64/63ac-424d-99b8-649fc8beddc2/sd.jpg;4
3431;Domaine Duclos Fougeray;49.605538;1.652207;False;;;;;0
3432;[Course] Colorée et musicale;49.8691573;1.0491045;False;;;;;0
3433;Festival : Les Yeux Ouverts 2026;49.4931662;0.10785754;False;;;;;10
3434;"Appartement ""Le Grand bleu""";50.06175;1.36839;True;1.92;50.0617348;1.3684029;https://panoramax.openstreetmap.fr/derivates/c3/47/2b/ce/ae4e-4176-997a-19ab389fa8d1/sd.jpg;10
3435;Restaurant Le Parc;49.4763952;0.8668448;False;;;;;10
3436;Les Jardins de Louanne & K;49.7467097;0.40261046;False;;;;;0
3437;Sortie nature : Équilibres entre santé et biodiversité;49.5236971;0.0807298;True;19.12;49.523869;0.080725;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/22/96/7a/f4/b8ad-45bb-a0da-7bcb94440ee0/sd.jpg;10
3438;LES 100 ANS DU HANGAR 13;49.4445146;1.0597834;False;;;;;0
3439;Sortie ornithologique - Les oiseaux de la zone humide et du verger;49.59786;1.11045;False;;;;;0
3440;Grande boucle VTT de Vatteville-la-Rue;49.4904314;0.68560739;True;3.51;49.490449353;0.685647361;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/0a/45/45/3e/d60d-4024-b4d7-c1407aaa4813/sd.jpg;10
3441;Forum des Associations;49.4820726;1.7465569;False;;;;;0
3442;Festival : Spot Nature 2026;49.5044201;0.09410918;False;;;;;0
3443;Café Victor;49.4484665;1.0938746;True;16.91;49.448446778;1.094106481;https://panoramax.openstreetmap.fr/derivates/1d/8c/33/98/081d-450f-b63a-5d3b32913ab0/sd.jpg;10
3444;Un après-midi à la ferme;49.767861;0.733197;False;;;;;0
3445;Les traversées de l'estuaire de la Seine - Départ du Havre;49.48957;0.09567;False;;;;;0
3446;Randonnée de plein air;49.5322703;1.6584908;True;32.23;49.53251;1.658742;https://panoramax.openstreetmap.fr/derivates/91/bb/eb/b9/ad01-4cd4-b331-d8f48d468b54/sd.jpg;4
3447;Musée Maritime, Fluvial et Portuaire de Rouen;49.4445245;1.05979584;False;;;;;0
3448;Hôpital privé de l’Estuaire;49.528751;0.1010441;False;;;;;10
3449;Fête patronale de Fallencourt;49.8685489;1.56683299;False;;;;;0
3450;Le Cristal Cabaret;49.52584;0.75264;True;4.55;49.525825083;0.752698703;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/d6/07/96/b0/1416-4303-aa80-e8ee3b7a3eab/sd.jpg;10
3451;"Circuit ""Sur les pas d'Emma Bovary""";49.4724529;1.344541;True;39.01;49.472198;1.34417;https://panoramax.openstreetmap.fr/derivates/73/dd/0b/f7/dd5c-4d3c-be67-837827442082/sd.jpg;4
3452;Conférence sur les dernières avancées archéologiques lillebonnaises;49.5113946;0.539466;True;9.59;49.511308558;0.539457753;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/dd/0e/be/a5/c762-4765-a5cd-23fa053facbc/sd.jpg;10
3453;Gîtes de France® - Clement'Inn;49.76;0.36694444;False;;;;;0
3454;Etocquigny;49.97871;1.37169;True;1.6;49.9786998;1.3716742;https://panoramax.openstreetmap.fr/derivates/4f/85/9d/23/b21a-455b-acb5-3de5acac7976/sd.jpg;10
3455;Le Tonneau de Marie;49.6563414;0.37815079;False;;;;;0
3456;Mobil-home confortable, coin nature;49.826165;1.08859267;False;;;;;0
3457;Sortie nature : De la vie dans le jardin - Participez à la vie du jardin de la maison Dahlia;49.5126201;0.1586729;True;3.26;49.512597;0.158645;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/37/c9/00/9a/8124-4db8-b3fe-2293e069599b/sd.jpg;10
3458;Gite des 3 chouettes;49.7438647;0.8550659;False;;;;;0
3459;Les Jardins Suspendus;49.5047998;0.09426891;False;;;;;0
3460;Maison de santé pluridisciplinaire Caux Estuaire;49.5233123;0.3556856;True;1.5;49.523314;0.355665;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/57/05/1c/40/81be-4aa1-ac41-d9205a43645c/sd.jpg;10
3461;SPA du Drap d'Or - Hôtel de Bourgtheroulde;49.4421344;1.088628;True;3.46;49.4421384;1.0885806;https://panoramax.openstreetmap.fr/derivates/2b/70/e5/eb/9d3b-4964-a18a-b7e1b86d7583/sd.jpg;10
3462;LE BOSSA NOVA;49.75718;0.37683;False;;;;;0
3463;Résidence du bord de mer n°12;50.056881;1.3732369;True;10.06;50.056879972;1.373096;https://panoramax.openstreetmap.fr/derivates/85/5a/b8/25/468e-477e-8eb1-517f17bbfec7/sd.jpg;10
3464;Visite sur « l’architecture de Villégiature »;49.6077826;1.5322243;False;;;;;0
3465;Aire de stationnement et de service du Camping Le Clos des Charmilles;49.7827464;0.64252852;False;;;;;4
3466;Gîtes de France® - A L'Orée du Bois;49.7110361;0.43877222;False;;;;;0
3467;Visite du Village de Ry;49.471623;1.3424809;False;;;;;0
3468;Après-midi nourrissage maki catta et flamant;49.59786;1.11045;False;;;;;0
3469;Le Bois des Communes;49.915044;0.996934;False;;;;;0
3470;Hippodrome du Mont Louvet;49.5031349;1.67321175;False;;;;;0
3471;La Frégate;49.75781;0.35973;False;;;;;5
3472;Balade nautique sur la Seine au coucher du soleil;49.38958;1.12543;False;;;;;0
3473;Saint-Rémy;49.4597367;1.39399435;False;;;;;0
3474;"Marché à la ferme ""Les Prés d'Artemare""";49.7680433;0.7305165;False;;;;;0
3475;[Théâtre] Couscous aux lardons;49.8737296;1.0476766;False;;;;;0
