id_poi;poi;found;best_score;best_match;nb_results
848;Forêt indivise d'Eu;True;0.08444444444444443;Plan de la forêt ditte Grande et Fetite Parivaux, ban de Cosnes... indivise entre le Gouvernement pour 11/16 et Mr. de Leidre pour 5/16 et de cinq parties de bois adjacents à la ditte forêt... Levé en exécution d'un arrêté de Mr. le Pré fet du Dépt. de la Mozelle. .. du 21 janvier 1810 pour indiquer les circonstances et les distances des bois de Monsr. de Maillaud afin d'obtenir la main levée de séquestre apposé sur les d. bois;1
849;Vedettes Baie de Seine - Traversées de l'estuaire;False;0;;0
850;O DELA DE L'O, le 64;True;0.23333333333333328;"RECUEIL DE POÉSIES du XVIe siècle. Ms. in-4 sur papier de 148 f., haut. 214 ; larg. 155 mill., cart.";5
851;M et Mme Lecomte;True;0.24242424242424243;[Théâtre Royal Italien. Correspondance. Personnel];4
852;Oceng Oryema;False;0;;0
853;Les Petites Suites Dieppoises - L'Atelier Couture;False;0;;0
854;Dieppe Bowling;False;0;;0
855;Cathédrale Notre-Dame de Rouen;True;0.7428571428571429;Rouen. Cathédrale Notre-Dame Scale Model;5
856;Jonas + Lars & Co;True;0.36;Mördarstenen, Plats med tradition;3
857;ULM 76;True;0.4615384615384615;Bf. Ulm;5
858;Les Cinq Hêtres;False;0;;0
859;Hôtel Relais d'Étretat;False;0;;0
860;Visite guidée du manoir d'Auffay;False;0;;0
861;Balade autour de l’observatoire photographique du Grand Site;False;0;;0
862;Aire de stationnement et de service de Saint-Pierre-Bénouville;False;0;;0
863;Stage P'tit Mousse;False;0;;0
864;Les Gourmandises du Chêne;False;0;;0
865;Randonnée à Mauquenchy;False;0;;0
866;Vue du Pont;True;0.88;Vue du pont...;5
867;"Marché à la ferme ""Les Prés d'Artemare""";False;0;;0
868;La Vallée de la Ganzeville;False;0;;0
869;Café-Librairie les Bucoliques;False;0;;0
870;Sortie nature en canoë-kayak;False;0;;0
871;North' Fest Fête Viking;False;0;;0
872;Le Lin en Fête;True;0.375;Vetement mortuaire;5
873;Les Acres à VTT;False;0;;0
874;La Fiesta Du Pasino - 90 / 2000;False;0;;0
875;Gîte de l'Obione;False;0;;0
876;La baie du Havre en voilier;False;0;;0
877;Stages de danse contemporaine;True;0.3655913978494624;Sallin Gisèle Mermoud Véronique (Comédienne - Metteuse en scène);3
878;Les Houx à VTT;False;0;;0
879;Manoir de l'aumônerie - Gîte de la Longère;False;0;;0
880;L'Ecrin de l'Andelle;False;0;;0
881;Crème de Pâtissière;True;0.32432432432432434;[Chlapec na židli];2
882;Les Gîtes du Val Renoux;False;0;;0
883;Domaine de Merval;True;1.0;Domaine de Merval;1
884;Fête Communale;True;0.5833333333333333;Comunne d'Hyon Fête Communale 1884;5
885;Bienvenue chez M. et Mme Hédouin;False;0;;0
886;Minute patrimoine : Entracte au théâtre;False;0;;0
887;Le Bouchon Normand;False;0;;0
888;Dimanche sportif - Yoga;False;0;;0
889;"Exposition ""Sous la pluie : peindre, vivre et rêver""";False;0;;0
890;La Route de Pompon;True;0.2962962962962963;Mes souvenirs de la guerre 14-18 en tant qu'officier de liaison;1
891;Le jardin des Lilas;True;0.3414634146341463;GARDEN-PARTY A GRIGNON;4
892;Sortie Nature : Balade Créative - Jeux de Nature;False;0;;0
893;Parc Canadien - Tipis Camping;False;0;;0
894;Le Bel Ami;True;0.3076923076923077;"Le Parlement ""s'ABI-tue-t-il"" à l'AMI jeté aux orties ?";5
895;[Fête de la Musique] Artistes locaux;True;0.2941176470588235;Pilar Ayuso (Militante immigrée);1
896;Earth Moov';False;0;;0
897;Librairie Banse;False;0;;0
898;La Verrière - Bar à cocktail - Palais Bénédictine;False;0;;0
899;Gîtes de France® - L'Orvason;False;0;;0
900;Emji;True;0.16000000000000003;Eight tales. Illustrations of Emji/Alice Skiba;5
901;Graines de Fée;False;0;;0
902;Les Croix des Blanques;True;0.2727272727272727;Correspondance de Colbert. Correspondance de Colbert de juin 1669.;1
903;Apprentis fermier;False;0;;0
904;Maison de santé pluridisciplinaire Wastus Santé;False;0;;0
905;Appart'hôtel Odalys City Le Havre Centre Les Docks;False;0;;0
906;Office de tourisme de Bray Eawy;False;0;;0
907;Aux sources de l'Eaulne;False;0;;0
908;Danse : La petite soldate;False;0;;0
909;SPORTEVENTS;True;0.12154696132596687;Zur Funktionsweise von Sportevents: eine theoretisch-empirische Analyse der Entstehung und Rolle von Images sowie deren Interdependenzen zwischen Events und Destinationen;1
910;Atelier DIY - Faire sa trousse de toilette Mijuin;False;0;;0
911;La maison au calme;True;0.43478260869565216;Calme;5
912;[Balade nature] Mission Nature au Cap d'Ailly;False;0;;0
913;Jardin des Amouhoques;False;0;;0
914;Exposition : Alexandre Honoré;False;0;;0
915;Centre Hospitalier Intercommunal Elbeuf-Louviers-Val de Reuil (Site d’Elbeuf-Les Feugrais);False;0;;0
916;La Boucane;False;0;;0
917;Plage-Baignade Yport;False;0;;0
918;Gîtes de France® - Le Conquérant;False;0;;0
919;Atelier tambour fleuri;False;0;;0
920;Circuit de La Rosière;False;0;;0
921;Appart Hôtel Terres de France Rouen Flaubert;False;0;;0
922;Train touristique Rouen;False;0;;0
923;Cello 360 Break - Christian-Pierre La Marca & Yaman Okur;False;0;;0
924;La Maison - Chambre Nicolas;True;0.32258064516129037;Nicolas Bouvier (Ecrivain voyageur);5
925;Atelier aquarelle adultes;True;0.4193548387096774;Etienne Delessert (Artiste graphique);1
926;Les vendredis du Parvis - Concert Los Desperados Band;False;0;;0
927;Église Saint-Jacques;True;1.0;Église Saint-Jacques;5
928;Valleuse de Saussemare à VTT;False;0;;0
929;Le Grand Eawy;True;0.12857142857142856;« Registre d'un secrétaire d'Estat du temps des roys FRANÇOIS Ier et HENRY II, contenant diverses provisions de charges, etc. »;1
930;L'Andellix;False;0;;0
931;Concert des Carny Barker;False;0;;0
932;Exposition Lin'démodable;False;0;;0
933;Brasserie des Halles;True;0.4489795918367348;Ypres la maison des templiers;1
934;Humour : Jérémy Charbonnel, Seul Tout;False;0;;0
935;Longueville-sur-Scie à pied;False;0;;0
936;Bleue Fantaisie;True;0.6857142857142857;La Bohême, fantaisie;5
937;Atelier petite enfance - Ecorce;True;0.4;Jeanne-Odette Evard (Plasticienne);1
938;Cape-Cod;True;0.875;Cape Cod;5
939;Maison Vatelier Boulangerie;False;0;;0
940;Grand tournoi de Kubb;False;0;;0
941;Gîte 3 matelots;True;0.23529411764705888;Youth songs, 10 melodies... Music by Camille Fournier;1
942;Aire de stationnement et de service du Camping l'Oiseau Blanc;False;0;;0
943;Gîtes de France® - Rose;False;0;;0
944;Balade à la découverte de Veauville-lès-Baons;False;0;;0
945;Le Manoir de Séverine;False;0;;0
946;Gîte de La Ruchette;False;0;;0
947;Le Rougemont à VTT;False;0;;0
948;Chalet Mésange;False;0;;0
949;TRÉSORS DU RIVAGE;True;0.31034482758620685;Pierre Goeldlin de Tiefenau (Naturaliste);4
950;Découverte nature en famille -  Peinture végétale;False;0;;0
951;Plongeons au coeur de la tourbière - 5 km;False;0;;0
952;[Exposition photographique] Gilles Lange;False;0;;0
953;Le Puit;True;0.6363636363636364;Le puit magique;5
954;Gîte de M. Oury- N° 2;False;0;;0
955;Marché traditionnel;True;0.5352112676056338;Marché aux bestiaux, bretons en costume traditionnel;5
956;La Normande;True;0.814814814814815;La côte normande;5
957;Demeure en Seine;True;0.3448275862068966;FRAD006_01NUM_0131 Histoire de Henri Chané;5
958;Un Vent de Liberté à VTT;False;0;;0
959;Randonnée à Argueil;False;0;;0
960;"Appartement duplex ""Cour de la Plage""";False;0;;0
961;[Animations] Structures gonflables;False;0;;0
962;Clinique Mathilde - Groupe Vivalto Santé;False;0;;0
963;Atelier Grand miroir fleuri;False;0;;0
964;Les Prieurales;True;0.1124497991967871;Arrêt du conseil d'état qui ordonne que les maisons abbatiales, prieurales et canoniales, et tous autres biens dépendant des lieux claustraux et réguliers, mis dans le commerce, demeureront par grâce, déchargés du droit d'amortissement;2
965;Centre Hospitalier (Gournay-en-Bray);False;0;;0
966;Entre bois et valleuses;False;0;;0
967;[Salon] L'Immobilier et de l'Habitat;False;0;;0
968;Poterie Seinomarine- Claire-Marie Fournier EI;False;0;;0
969;SCI de la mer - OCHANDO Amel;False;0;;0
970;Sortie nature : Découverte de la falaise;False;0;;0
971;Sport Nautique et Plaisance du Havre;False;0;;0
972;Les Bruyères à VTT;False;0;;0
973;Spectacle : Night Fever - A tribute to the Bee Gees;False;0;;0
974;Les Tables de la Gare;True;0.4782608695652174;La guerre est déclarée...;5
975;Gîtes de France® - Le Lodge du Parc;False;0;;0
976;Challenge Equi Normandie - National Pro 1 Amateur - Etape 3;False;0;;0
977;Le verger conservatoire;False;0;;0
978;Gîtes de France® - La Bergerie du Mauconduit;False;0;;0
979;Maison de Santé pluridisciplinaire Les Jardins Le Havre Bléville;False;0;;0
980;Sur les pas des ramendeuses;False;0;;0
981;Festival Les goûts et les couleurs Les associations de Mont-Saint-Aignan font leur festival;False;0;;0
982;Visite guidée : Aux sources de Graville;False;0;;0
983;Gîtes de France® - Les Hêtres;False;0;;0
984;Les Fleurs de Maria;True;0.5660377358490566;Sur les fleurs voltige une abeille;5
985;La Mare au Thym;False;0;;0
986;Vinotilus;False;0;;0
987;Concert d'orgue par Olivier Latry;False;0;;0
988;Atelier petite enfance - L'automne;True;0.4225352112676056;François Daulte (Au service de l'art);2
989;L'Estival;True;0.34782608695652173;éventail : Le Banquet estival (recto);5
990;Masterclass photo : Retouche photo;False;0;;0
991;Manoir d'Auffay;True;1.0;Manoir d'Auffay;4
992;Exposition : Héritage en dialogue;False;0;;0
993;Quai 39;True;0.2702702702702703;Strasbourg, quai du sable (TR);5
994;Parc de l'Abbaye du Valasse;False;0;;0
995;Office de Tourisme Bray Eawy - Location de vélos;False;0;;0
996;La Ferme du Cèdre;False;0;;0
997;Coupe de normandie VTT FFC;False;0;;0
998;EARL du Bellevent;False;0;;0
999;"""LE BALCON DE NOTRE DAME"" du groupe ISAHORA-LOCATION.COM";False;0;;0
1000;Indus;True;0.5882352941176471;Indus (1839);5
1001;Atelier dégustation de vin au Havre - une expérience gourmande au Cacaotier;False;0;;0
1002;Concert : Maddy Blues;False;0;;0
1003;Les Capucines de la petite Fosse;False;0;;0
1004;Visite guidée du Cimetière Sainte-Marie :  Mémoire de Guerres;False;0;;0
1005;La Petite Vallée;True;0.5581395348837209;Vallée de la petite Lièpvre;5
1006;Aire de stationnement d'Auffay - Val-de-Scie;False;0;;0
1007;"Suite d'hôte de charme ""Le Hameau d'Ouville""";False;0;;0
1008;Concert-conférence de la saison culturelle du Bosmelet;False;0;;0
1009;L'Éclat d'Emaux - Sophie MARTINACHE;False;0;;0
1010;Le Gîte du Bois du Fil;False;0;;0
1011;"Le Coin des Aromates - Chambre ""Hysope""";False;0;;0
1012;Gîtes de France® - Le Four à Pain;False;0;;0
1013;Salon de la Fête des Mères à la Résidence des Sources d'Héricourt en Caux;False;0;;0
1014;Sunêlia l'Aiguille Creuse;False;0;;0
1015;Location de vélos - Office de Tourisme Auffay Val-de-Scie;False;0;;0
1016;Parc de la Sauvagette;False;0;;0
1017;Camping Aux Cygnes d'Opale;False;0;;0
1018;Exposition de peinture;True;0.9166666666666665;A l'Exposition de peinture;5
1019;Le Lihut;False;0;;0
1020;Le Funiculaire;True;1.0;Le funiculaire;5
1021;La Ferté Saint Samson;True;0.32558139534883723;Chateau et Village de la Ferté près de Forges en Bray 1696. [sic];3
1022;Villa 27 entre falaise et mer;False;0;;0
1023;Randonnée à Mauquenchy (hippodrome);False;0;;0
1024;La Foire Saint Romain;True;0.24242424242424243;Formulaire de la chancellerie royale, dans lequel sont transcrits divers actes de Louis XII et de François Ier.;3
1025;Au gré des vents sur un vieux gréement à Fécamp;False;0;;0
1026;[Cérémonie] Commémorations du 08 mai 1945;False;0;;0
1027;Meublé 56 LEVILLAIN;False;0;;0
1028;Sortie Nature : Éphémères Créations;False;0;;0
1029;Veules les Roses et son petit fleuve;False;0;;0
1030;Les Jacquemarts en attelage;False;0;;0
1031;[Café] Art et inconscient;True;0.3142857142857143;Mary Anna Barbey (Ecrivaine, exil et racines);1
1032;Visite commentée de l'écomusée du lin : Le lin, de la graine au tissu;False;0;;0
1033;Gîtes de France® - La Maréchalerie;False;0;;0
1034;Les Boucles de la Saâne - 34ème édition;False;0;;0
1035;Séance de yoga;True;0.09677419354838712;Fonds Karin Waehner (1926-1999). Cahiers de notes. 1971-1980. « Notes pédago – Vichy 1972 – Bruges/Montpellier Pâques 73 – ateliers 1974-75 Schola-Colombes + dépareillés divers /// Brouillon du texte sur la communication (sans date) »;1
1036;Stretching musical dans un lieu exceptionnel;False;0;;0
1037;Valentine Léger · Guide conférencière;False;0;;0
1038;La Sente des Manoirs;False;0;;0
1039;Aire de pique-nique de Clères;False;0;;0
1040;Théâtre : Enquête à Pen-arcouet;False;0;;0
1041;Marché de Bois-Robert;True;0.3529411764705882;Au Bon Marché;5
1042;GAEC La Chèvrerie de Bliquetuit;False;0;;0
1043;Atelier BD caricature et humour avec Nicolas Stérin;False;0;;0
1044;Marché traditionnel;True;0.5352112676056338;Marché aux bestiaux, bretons en costume traditionnel;5
1045;Urban Style Hôtel de l'Europe;True;0.41509433962264153;Once upon a time Palermo;5
1046;Descente de la Durdent en kayak ou en paddle;False;0;;0
1047;Visite guidée de Luneray, lin et textile;False;0;;0
1048;Gîtes de France® - Les Erables;False;0;;0
1049;Théâtre : Tournoi International;False;0;;0
1050;Exposition : Jardiner au naturel;False;0;;0
1051;GUILLAUME ET MATHILDE, SACRÉS NORMANDS;False;0;;0
1052;Victor By Milot;False;0;;0
1053;[Exposition] Jean-Pierre Clément;True;0.3661971830985915;Georges Duplain (Journaliste, écrivain);4
1054;Visite guidée : Les serres des Jardins Suspendus;False;0;;0
1055;"Les Gîtes de Fabienne ""Le Nid"" -  Domaine Le Soleil Couchant";False;0;;0
1056;Visite de Forges-les-Eaux « Ferro et Aqua »;False;0;;0
1057;Les Falaises de Criel;False;0;;0
1058;Coffee Bike l'Atelier;False;0;;0
1059;Jeûne et randonnée organisé par Les 5 soleils;False;0;;0
1060;Sortie ornithologique - Les hirondelles et martinets;False;0;;0
1061;Vers la Forêt d'Eawy;False;0;;0
1062;Les Petites Suites Dieppoises - Le Petit Prince a dit;False;0;;0
1063;Gîte Ailly;False;0;;0
1064;[Causerie Littéraire] À la rencontre de François Mauriac;False;0;;0
1065;"Marché à la ferme ""Les Prés d'Artemare""";False;0;;0
1066;Le bois du Temple;True;0.5142857142857142;Le temple de Gnide;5
1067;Centre de rééducation La Roseraie;False;0;;0
1068;"Les Gîtes de Fabienne ""Rouges Gorges"" · Domaine Le Soleil Couchant";False;0;;0
1069;Gîtes de France® - Le Duplex;False;0;;0
1070;Biscuits de Caux;False;0;;0
1071;Gîte Quartz;False;0;;0
1072;Aux portes d'Yvetot à VTT;False;0;;0
1073;Descente de la Durdent en kayak ou en paddle;False;0;;0
1074;Poney Club de Gonfreville l'Orcher;False;0;;0
1075;Le Cottage;True;0.8181818181818181;The cottage.;5
1076;Le chapardeur du marais;False;0;;0
1077;Cidrerie du Petit Clos;False;0;;0
1078;[Conférence chorale] Les chansons du cousinage Normandie-Amérique du Nord;False;0;;0
1079;Journée Portes Ouvertes JEMA 2026;False;0;;0
1080;Gîtes de France® - Mer et Jetée;False;0;;0
1081;Gîtes de France® - Les Saules Pleureurs;False;0;;0
1082;Routes par le Maroc;True;0.64;Couturiers dans le Sud marocain;5
1083;Détente au banya;False;0;;0
1084;LISIÈRES SAUVAGES;False;0;;0
1085;Ferme de La Mare;True;0.6470588235294117;La Roser i la mare;5
1086;Atelier Terre de Bray;True;0.20645161290322578;Collection of essays and notes relating to the ancient NUMISMATIC, GLYPTICS and EPIGRAPHY. - Numerous drawings from Peiresc’s cabinet.;1
1087;Les Amandiers : Le Zôme;False;0;;0
1088;Découverte de la Saâne en paddle;False;0;;0
1089;Sortie nature : Opération papillons;False;0;;0
1090;Atelier éveil à la ferme;True;0.34666666666666673;Mireille Kuttel (Ecrivaine, ni d'ici ni d'ailleurs);1
1091;Le Jardin des Arts;True;0.47457627118644063;Les Arts florissants - Le jardin des voix;5
1092;Cirque Théâtre d'Elbeuf;False;0;;0
1093;Séance de yoga;True;0.09677419354838712;Fonds Karin Waehner (1926-1999). Cahiers de notes. 1971-1980. « Notes pédago – Vichy 1972 – Bruges/Montpellier Pâques 73 – ateliers 1974-75 Schola-Colombes + dépareillés divers /// Brouillon du texte sur la communication (sans date) »;1
1094;Atelier : Bricoler et virevolter;False;0;;0
1095;Le Prado;True;0.5925925925925926;Marseille. Le Prado;5
1096;Rando’Lin;True;0.3076923076923077;Andira humilis Mart. ex Benth.;5
1097;Les Fabulettes;False;0;;0
1098;Sortie nature : Découverte de la réserve à l'heure de la migration;False;0;;0
1099;Aire de Camping-Car de Clères;False;0;;0
1100;Marché traditionnel;True;0.5352112676056338;Marché aux bestiaux, bretons en costume traditionnel;5
1101;Aux Goûts du Monde;True;0.3529411764705882;"Le ""style jeune""";5
1102;Les P'tites Pommes;False;0;;0
1103;M. CELLIER;True;0.5263157894736843;Bonne Année (par M. Cellier);5
1104;Séance de yoga;True;0.09677419354838712;Fonds Karin Waehner (1926-1999). Cahiers de notes. 1971-1980. « Notes pédago – Vichy 1972 – Bruges/Montpellier Pâques 73 – ateliers 1974-75 Schola-Colombes + dépareillés divers /// Brouillon du texte sur la communication (sans date) »;1
1105;Gîtes de France® - L'Ecluse;False;0;;0
1106;Gîte Marie;True;0.23529411764705888;Caricatures of the German occupier made by Elisabeth Rouy,;2
1107;Villa Armand Salacrou;False;0;;0
1108;Le Clos Narcisse;True;0.2816901408450704;La vie de la famille Derelle lorsque le père est soldat;2
1109;Propos de jardinier : Les plantes médicinales;False;0;;0
1110;Les trésors de la Seine en kayak au coucher du soleil;False;0;;0
1111;Parc Canadien - Tipis Hôtel (tout confort);False;0;;0
1112;Le petit Perroy;True;0.34782608695652173;Albert Munier (Vigneron, préfet du district de Rolle.);2
1113;Maison des Quatre Eléments;True;0.368421052631579;Henri Destraz (dit Henri Dès. Une vie de chansons);5
1114;Le Tour d'Hénouville;False;0;;0
1115;Art's en folie à Ouville l'Abbaye;False;0;;0
1116;Visite guidée : Central téléphonique;False;0;;0
1117;L'essentiel - Espace bien-être;True;0.4;Alberto Camenzind (Architecte);5
1118;Circuit de la Sâane;False;0;;0
1119;Balcon face à la mer;False;0;;0
1120;Hôtel B&B Le Havre 2;True;0.20618556701030932;Correspondance de Colbert. Correspondance de Colbert de juillet et août 1673.;2
1121;Aire de stationnement et de service du Camping ABIJUNE;False;0;;0
1122;Cinéma Les Arts;True;0.26190476190476186;[Dibuixos de la secció 'Les lletres, les arts, el cinema, el teatre'];5
1123;Camping Le Rivage;False;0;;0
1124;Maison Caillet - Hôtel;False;0;;0
1125;Festival Normandie Impressionniste;False;0;;0
1126;La Maison de Sotteville sur Mer;False;0;;0
1127;Découverte des oiseaux des jardins;True;0.42666666666666664;Pierre Goeldlin de Tiefenau (Naturaliste);2
1128;[Visite guidée] Les femmes et la mer;False;0;;0
1129;Visite guidée - Jardin jungle;False;0;;0
1130;"Marché à la ferme ""Les Prés d'Artemare""";False;0;;0
1131;Meublé 33;True;0.5;Sala 33;5
1132;Parcours du Saint-Mellon;False;0;;0
1133;Loto;True;1.0;Loto;5
1134;Creppeville à Vaudreville à VTT;False;0;;0
1135;[Biodiversité littorale] Plage de Pourville-sur-Mer;False;0;;0
1136;Nature et préjugés. Convier l’humanité dans l’histoire naturelle - Conférence avec Marc-André Selosse;False;0;;0
1137;Masterclass photo : Photo macro;False;0;;0
1138;Laurie Guerrero - Ateliers natures et créatifs;False;0;;0
1139;Tissevent : chambres à la campagne;False;0;;0
1140;Cours - Golf de Yerville;False;0;;0
1141;Randonnée à Argueil;False;0;;0
1142;10km de Rives-en-Seine;False;0;;0
1143;Centre aquatique de Rives-en-Seine;False;0;;0
1144;Gîte de Beaufournier;False;0;;0
1145;Visite guidée de l'exposition : Petites voiles;False;0;;0
1146;Atelier Gourmand, du champ à l’assiette : le safran;False;0;;0
1147;Festival des Orgues Cavaillé-Coll;False;0;;0
1148;Repas spectacle : Cabaret;False;0;;0
1149;Bateau Eros;True;0.01851851851851849;"Album de photographies des oeuvres achetées par l'Etat intitulé : ""Direction des Beaux-Arts. Ouvrages commandés ou acquis par le Service des Beaux-Arts. Salon de 1874. Photographié par G. Michelez"".
Oeuvres exposées au salon annuel organisé par le Ministère de l'Instruction publique, des Cultes et des Beaux-Arts (Direction des Beaux-Arts), au Palais des Champs-Elysées à Paris, à partir du 1er mai 1874. 
Tirage photographique sur papier albuminé représentant : 
- ""Lucie de Lammermoor"", d'après le chapitre XIX de ""Lucy de Lammermoor"" de Walter Scott, tableau par Anatole Vely, No 1760 ; 
- ""Eros et Aphrodite"", tableau par Edouard Toudouze, No 1720, exempté, appartient à l'artiste ; 
- ""Printemps"", tableau par Léon Henri Michel, No 1326 ; 
- ""Départ d'un bateau à vapeur à Constantinople"", tableau par Louis Lottier, No 1234, intitulé dans le catalogue ""Départ d'un bateau à vapeur, le matin, à Constantinople"", exempté ; 
- ""Aréthuse"", tableau par Auguste Legras, No 1152, exempté ; 
- ""La ferme des Pertuiseaux (Loiret)"", tableau par Léon Flahaut, No 728, intitulé dans le catalogue "" La ferme de Pertuiseaux, au soleil couchant; environs de Monbouy (Loiret)"", exempté.";1
1150;Le Prêtre;True;0.6956521739130435;bois le Pretre;5
1151;CONCERT LIVE & BREAKFAST;True;0.36144578313253023;Track from The Breakfast Live at Cafe Zacquor on 2005-04-15;5
1152;[Sortie nature] Sous-bois, mare et secrets d'écorce;False;0;;0
1153;Randonnée goûter;False;0;;0
1154;L'Embar'Quai;False;0;;0
1155;Forêt domaniale de Roumare;True;0.5396825396825398;Carte routière de la forêt de Roumare;5
1156;Concert de la Lyre Amicale;False;0;;0
1157;Pêcherie Côte d'Albâtre;False;0;;0
1158;Concert : Scott Bradlee’s Postmodern Jukebox - The Future Is Vintage Tour;False;0;;0
1159;Cours de navigation à la voile - Enfants (dès 7ans) - Centre Nautique du Tréport;False;0;;0
1160;Loca'Bike;False;0;;0
1161;Hôtel le Grand Pavois;True;0.11888111888111885;Recueil d'actes des rois Charles VII et Louis XI, actes dont beaucoup sont réduits à l'état de formules. On ne relève dans la présente notice que ceux qui ont encore quelque intérêt soit par les personnes, soit par les lieux ou les établissements qui y sont nommés.;1
1162;Sarl Jean-Marc Malo;False;0;;0
1163;Hôtel Les Frégates;True;0.18556701030927836;Correspondance de Colbert. Correspondance de Colbert de janvier à juillet 1676.;1
1164;Hôtel des Bains;True;0.7;Helouan. Hotel des Bains.;5
1165;Déjeuner Croisière de l'Écluse;False;0;;0
1166;La Crielloise;False;0;;0
1167;Au refuge de la colline;True;0.35;Life of the Derelle family while the father was a soldier;2
1168;Villa Juliette;True;0.33333333333333337;The Water Games at the Villa dEste/Liszt;5
1169;Rando Azimut and Caux;False;0;;0
1170;Exposition : L'Unicité de la couleur;False;0;;0
1171;Le Phare;True;1.0;Le Phare;5
1172;Cleome · Mme Mouchel;False;0;;0
1173;Cinéma Pathé (Docks Vauban);False;0;;0
1174;Aquacaux;False;0;;0
1175;Pôle de santé libéral et ambulatoire Pays de Bovary - Ry;False;0;;0
1176;Sortie nature : Découverte de la réserve au marais du Hode;False;0;;0
1177;La Rieuse à VTT;False;0;;0
1178;Hôtel Ibis Le Havre Centre;False;0;;0
1179;La Route de Lyons;True;0.30000000000000004;[1er volume de l'atlas de Trudaine pour la généralité de Paris];5
1180;A Babord Toute ! - Chambre d'hôtes;False;0;;0
1181;Les Petites Suites Dieppoises - La Tanière du Loup;False;0;;0
1182;Des Sources de la Saâne à la Couture à cheval;False;0;;0
1183;Villa Argonne - Gîte Dieppe;False;0;;0
1184;Vélo-Rails et Train Touristique Etretat Pays de Caux;False;0;;0
1185;Danse jeune public : Attendez-moi ! Solo pour Zouzou;False;0;;0
1186;Médiation EAZA  Spéciale Zone humide;False;0;;0
1187;Fête du printemps et grand rassemblement de véhicules anciens;False;0;;0
1188;Plage-Baignade Saint-Jouin-Bruneval;False;0;;0
1189;Safran de Caux;True;0.3829787234042554;Crocus albiflorus Kit. ex Schult.;1
1190;Visit and Run;True;0.5714285714285714;A Visit to Syon;5
1191;De Seine en forêt;True;0.3278688524590164;Forêt-Verte et ses environs. Plan général...;5
1192;Soin de soi;True;0.4;Mère Sofia (Aumônière de rue);5
1193;Rencontre avec un Liniculteur;False;0;;0
1194;Le Grand Quai;True;0.7428571428571429;Le grand quai a Geneve;5
1195;[Balade Nature] Les prairies en fête ! fleurs et insectes;False;0;;0
1196;Activité sportive : poull ball;False;0;;0
1197;Ça picore ! - Atelier jeune public;False;0;;0
1198;Visite : Les Cordiers au temps des bains de mer;False;0;;0
1199;Centre hospitalier Intercommunal du Pays des Hautes Falaises;False;0;;0
1200;La Pougaraise - Randonnée Cycliste;False;0;;0
1201;Exposition : L'évolution du tourisme depuis 1926;False;0;;0
1202;Centre Hospitalier Local Saint Romain de Colbosc;False;0;;0
1203;Gournay-en-Bray, ville reconstruite;False;0;;0
1204;Cinéma Les Arches Lumière;True;0.3380281690140845;ESPANYA AL DIA. NÚMERO ESPECIAL DEDICAT AL 1ER;1
1205;Entre Seine et Terre;True;0.4444444444444444;Extraits d'ARCHIVES et de registres divers.;5
1206;Mini-atelier rigolo : I'm blue (da ba dee);False;0;;0
1207;Forêt domaniale de Lyons;True;0.36190476190476195;Plan général des Eaües et forests de la maîtrise de Lyons contenant 21 411 arpens;4
1208;"Rallye ""le lin dans tous ses états""";False;0;;0
1209;165 paradis haut;True;0.2222222222222222;Philippe de Mézières, Book of the Sacrament of Marriage.;5
1210;L'Annexe;True;0.41025641025641024;Ardenne. Le château et l'annexe;5
1211;Sortie Nature : Sous le ciel des légendes;False;0;;0
1212;Gare d'Aumale;False;0;;0
1213;Aire de stationnement et de service du Camping de Reneville;False;0;;0
1214;La Sente aux Moines;True;0.39344262295081966;Recueil de fabliaux, dits, contes en vers.;5
1215;Visite : Les Cordiers au temps des bains de mer;False;0;;0
1216;Journée de croisière à la voile au départ de Dieppe;False;0;;0
1217;Le Donjon de Rouen;True;0.4074074074074075;N° 75. Tour du donjon, à Lillebonne.;2
1218;Randonnée dans le Bois de l’Epinay;False;0;;0
1219;Visite guidée : Église Saint-Jean-d’Abbetot;False;0;;0
1220;Journée à la ferme;True;0.7027027027027026;Vacances à la ferme;5
1221;Le Précieux;True;0.8421052631578947;Précieux;5
1222;Ateliers Métiers d'Art et Numérique Petit-Quevilly;False;0;;0
1223;La Chasse;True;1.0;La chasse;5
1224;Le Ptit Clos Normand;False;0;;0
1225;[Musique] Révisez vos classiques !;False;0;;0
1226;Exposition Photographique : Pascal Lacroix;False;0;;0
1227;Roulotte Gabi;False;0;;0
1228;Randonnée à Sigy-en-Bray;False;0;;0
1229;Séance de yoga;True;0.09677419354838712;Fonds Karin Waehner (1926-1999). Cahiers de notes. 1971-1980. « Notes pédago – Vichy 1972 – Bruges/Montpellier Pâques 73 – ateliers 1974-75 Schola-Colombes + dépareillés divers /// Brouillon du texte sur la communication (sans date) »;1
1230;Run & Visit Rouen©;False;0;;0
1231;Séance de yoga;True;0.09677419354838712;Fonds Karin Waehner (1926-1999). Cahiers de notes. 1971-1980. « Notes pédago – Vichy 1972 – Bruges/Montpellier Pâques 73 – ateliers 1974-75 Schola-Colombes + dépareillés divers /// Brouillon du texte sur la communication (sans date) »;1
1232;"Les cabanes d'Eddie ""Hutte"" - Domaine Le Soleil Couchant";False;0;;0
1233;Circuit Pimon à VTT;False;0;;0
1234;Le Clos Jacquet à VTT;False;0;;0
